epoch,accuracy,auc,loss,lr,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
12,0.8048670291900635,0.9295147061347961,0.6800441145896912,1e-04,0.8277512192726135,0.7796304821968079,0.8214689493179321,0.9286755919456482,0.7231395244598389,0.8858773112297058,0.701694905757904
13,0.8017124533653259,0.9306197762489319,0.6722438335418701,1e-04,0.8337384462356567,0.772870659828186,0.8271186351776123,0.9304044246673584,0.6787632703781128,0.8550186157226562,0.7796609997749329
14,0.8125281929969788,0.9316471815109253,0.660663366317749,1e-04,0.8358281254768372,0.7800810933113098,0.8271186351776123,0.9323614239692688,0.6864572167396545,0.8554053902626038,0.7152542471885681
15,0.8147814273834229,0.9328054785728455,0.6541640758514404,1e-04,0.8446176052093506,0.78143310546875,0.8293785452842712,0.9298790097236633,0.6819124817848206,0.8605898022651672,0.7254237532615662
16,0.8305543065071106,0.9340708255767822,0.6442371010780334,1e-04,0.853294849395752,0.7994592189788818,0.8271186351776123,0.9321711659431458,0.6730608344078064,0.8519003987312317,0.7344632744789124
17,0.8201892971992493,0.9359113574028015,0.6344501376152039,1e-04,0.8480890393257141,0.7899954915046692,0.8338983058929443,0.931363582611084,0.658490777015686,0.8559006452560425,0.7785310745239258
18,0.8251464366912842,0.9365597367286682,0.6293229460716248,1e-04,0.8473429679870605,0.7904461622238159,0.8316383957862854,0.9322912096977234,0.6596737504005432,0.8598484992980957,0.7694915533065796
19,0.8255971074104309,0.9358403086662292,0.6287901997566223,1e-04,0.8472692370414734,0.7899954915046692,0.8338983058929443,0.9316695928573608,0.6563790440559387,0.8584070801734924,0.7672316431999207
20,0.8283010125160217,0.9387606382369995,0.6162378191947937,1e-04,0.8523717522621155,0.7936007380485535,0.8338983058929443,0.9316227436065674,0.6552667617797852,0.8592965006828308,0.7728813290596008
21,0.831906259059906,0.9371693730354309,0.6143022179603577,1e-04,0.8539054989814758,0.7981072664260864,0.8350282311439514,0.9329004883766174,0.6561817526817322,0.8667529225349426,0.7570621371269226
22,0.8337088823318481,0.938826322555542,0.6100612282752991,1e-04,0.8525857925415039,0.7949526906013489,0.8350282311439514,0.9317814111709595,0.6488938331604004,0.8585731983184814,0.7751412391662598
23,0.8323569297790527,0.9404180645942688,0.5991433262825012,1e-04,0.8544847369194031,0.8071203231811523,0.8259887099266052,0.9330036640167236,0.6551151871681213,0.8639896512031555,0.7536723017692566
24,0.8328076004981995,0.9411871433258057,0.5963663458824158,1e-04,0.8544668555259705,0.8017124533653259,0.8248587846755981,0.9325124025344849,0.6635382175445557,0.8684210777282715,0.7084745764732361
25,0.8368634581565857,0.9391579627990723,0.6011414527893066,1e-04,0.8561081886291504,0.7990085482597351,0.8384180665016174,0.9331893920898438,0.6313319802284241,0.8629629611968994,0.7898305058479309
26,0.8350608348846436,0.9407433271408081,0.5904878377914429,1e-04,0.8546845316886902,0.8057683706283569,0.8361582159996033,0.9318723082542419,0.6342673897743225,0.8567931652069092,0.790960431098938
27,0.8382154107093811,0.9414912462234497,0.5889872312545776,1e-04,0.8565279841423035,0.8071203231811523,0.8271186351776123,0.9326543807983398,0.6247584223747253,0.8500000238418579,0.787570595741272
28,0.8431726098060608,0.9427980184555054,0.5831540822982788,1e-04,0.8578947186470032,0.808021605014801,0.8282485604286194,0.9324513077735901,0.6263142824172974,0.851037859916687,0.787570595741272
29,0.8395673632621765,0.9449814558029175,0.5710700154304504,1e-04,0.8570747971534729,0.8107255697250366,0.8293785452842712,0.9299399256706238,0.6302414536476135,0.8451380729675293,0.7954802513122559
30,0.8377647399902344,0.9435538649559021,0.5747506618499756,1e-04,0.8529130816459656,0.8048670291900635,0.8271186351776123,0.9322628378868103,0.6221681237220764,0.8415366411209106,0.7920904159545898
31,0.8386660814285278,0.9444128274917603,0.5694161057472229,1e-04,0.8544333577156067,0.812077522277832,0.8259887099266052,0.9321925044059753,0.6385273933410645,0.8459657430648804,0.7819209098815918
32,0.8418206572532654,0.9461214542388916,0.5646989941596985,1e-04,0.8609523773193359,0.8147814273834229,0.8282485604286194,0.932359516620636,0.6235976815223694,0.8480096459388733,0.794350266456604
33,0.8359621167182922,0.9449731111526489,0.5651753544807434,1e-04,0.8554502129554749,0.8134294748306274,0.8225988745689392,0.9320517778396606,0.6338908076286316,0.8441717624664307,0.7774011492729187
34,0.8422712683677673,0.9452665448188782,0.5644312500953674,1e-04,0.8594802618026733,0.8048670291900635,0.8282485604286194,0.9322011470794678,0.6149969696998596,0.8415366411209106,0.7920904159545898
35,0.847228467464447,0.9465360045433044,0.5558114647865295,1e-04,0.8590412735939026,0.8156827688217163,0.8282485604286194,0.9305735230445862,0.6217721104621887,0.8434886336326599,0.79774010181427
36,0.847228467464447,0.9466158151626587,0.5545058250427246,1e-04,0.861098051071167,0.8269490599632263,0.8282485604286194,0.9317846298217773,0.6155633926391602,0.8448687195777893,0.800000011920929
37,0.8409193158149719,0.9485786557197571,0.5463452339172363,1e-04,0.8613485097885132,0.8174853324890137,0.8293785452842712,0.9310498237609863,0.6181932091712952,0.8448687195777893,0.800000011920929
38,0.8454258441925049,0.9496385455131531,0.5383583307266235,1e-04,0.8634215593338013,0.8233438730239868,0.8248587846755981,0.9309834241867065,0.6197469830513,0.8358913660049438,0.800000011920929
39,0.8449752330780029,0.9469314813613892,0.5524061918258667,1e-04,0.8614800572395325,0.8183866739273071,0.8259887099266052,0.9306218028068542,0.6232573390007019,0.8459687232971191,0.794350266456604
40,0.8503830432891846,0.9498211145401001,0.5367981195449829,5e-05,0.8633776307106018,0.8201892971992493,0.8293785452842712,0.9305000901222229,0.6163963675498962,0.8412322402000427,0.8022598624229431
41,0.8476791381835938,0.9509636163711548,0.5334333181381226,5e-05,0.8598395586013794,0.821090579032898,0.8305084705352783,0.9302751421928406,0.6179075241088867,0.8436018824577332,0.804519772529602
42,0.8485804200172424,0.9523270130157471,0.5254484415054321,5e-05,0.8649031519889832,0.8251464366912842,0.8248587846755981,0.9286302924156189,0.6241443753242493,0.8351001143455505,0.801129937171936
43,0.8508337140083313,0.9511324167251587,0.5320439338684082,5e-05,0.866792619228363,0.8269490599632263,0.8259887099266052,0.9283420443534851,0.6253899931907654,0.837837815284729,0.8056496977806091
44,0.8530869483947754,0.9521006941795349,0.5261955857276917,5e-05,0.86654132604599,0.8310049772262573,0.8237287998199463,0.9275616407394409,0.626971960067749,0.8360849022865295,0.801129937171936
